"26","1","ОГРОМНАЯ СЕЗОННАЯ АКЦИЯ!!!","<p>Магазин ""Братец Кролик"" с сотрудничестве с брендами <strong> Crockid</strong>, <strong>Oldos</strong> и <strong>Yoot</strong> объявляет огромное снижение цен на сезонный ассортимент (20% от цены) в период с 25 октября по 3 ноября. В акции участвуют детские комбинезоны (куртка и штаны), пальто, куртки от известных российских производителей <strong>Crockid</strong>, <strong>Oldos</strong>, <strong>Yoot</strong> (производство Санкт-Петербург). Описание одежды: зимняя верхняя одежда с мембранным покрытием, комплекты из водонепроницаемой ткани с шерстяной подстёжкой, зимние аляски и пальто с отделкой из натурального меха. Для детей разных возрастных категорий: от 92 роста до 160. Товар можно преобрести как в нашем интернет-магазине, так и по адресу: Бр. Дмитрия Донского, 5 минут от метро, ТЦ ""Егоза""(рядом с магазином ""Мир детства""), пав. 4. Подробное описание и фото большенства моделей можно посмотреть на сайте. В магазине выбор шире. Уточняйте наличае размеров по телефону.</p>","<p>Магазин ""Братец Кролик"" с сотрудничестве с брендами <strong> Crockid</strong>, <strong>Oldos</strong> и <strong>Yoot</strong> объявляет огромное снижение цен на сезонный ассортимент (20% от цены) в период с 25 октября по 3 ноября. В акции участвуют детские комбинезоны (куртка и штаны), пальто, куртки от известных российских производителей <strong>Crockid</strong>, <strong>Oldos</strong>, <strong>Yoot</strong> (производство Санкт-Петербург). Описание одежды: зимняя верхняя одежда с мембранным покрытием, комплекты из водонепроницаемой ткани с шерстяной подстёжкой, зимние аляски и пальто с отделкой из натурального меха. Для детей разных возрастных категорий: от 92 роста до 160. Товар можно преобрести как в нашем интернет-магазине, так и по адресу: Бр. Дмитрия Донского, 5 минут от метро, ТЦ ""Егоза""(рядом с магазином ""Мир детства""), пав. 4. Подробное описание и фото большенства моделей можно посмотреть на сайте. В магазине выбор шире. Уточняйте наличае размеров по телефону.</p>","2013-10-23 00:00:00","t"
"17","1","Огромная распродажа на коллекцию Этти-Детти","<p>У нас в ""Братце Кролике"" с <strong>23 апреля по 11 мая</strong> стартует акция на одежду&nbsp; бренда<strong> ""Этти Детти""</strong>.&nbsp;<span style=""color: #ff0000;""><strong><span style=""text-decoration: underline;""> Цены снижены на 40%</span></strong></span> на большинство популярнейших моделей. Подробнее с акционными моделями Вы сможете ознакомиться в разделах :&nbsp; <strong>Коллекция весна -лето 2012 Этти Детти мальчики 0-2 года, Этти Детти мальчики 3-7 лет.</strong> На этой неделе в акцию будут включены также некоторые модели для девочек! Торопитесь сделать свои заказы - количество товара на нашем складе<span style=""color: #ff0000;""><strong> сокращается каждый час!!!</strong></span> Уточняйте пожалуйста наличие своих размеров у наших менеджеров по тел: <strong>8-926-9895707.&nbsp;</strong></p>","<p>У нас в ""Братце Кролике"" с <strong>23 апреля по 11 мая</strong> стартует акция на одежду&nbsp; бренда<strong> ""Этти Детти""</strong>.&nbsp;<span style=""color: #ff0000;""><strong><span style=""text-decoration: underline;""> Цены снижены на 40%</span></strong></span> на большинство популярнейших моделей. Подробнее с акционными моделями Вы сможете ознакомиться в разделах :&nbsp; <strong>Коллекция весна -лето 2012 Этти Детти мальчики 0-2 года, Этти Детти мальчики 3-7 лет.</strong> На этой неделе в акцию будут включены также некоторые модели для девочек! Торопитесь сделать свои заказы - количество товара на нашем складе<span style=""color: #ff0000;""><strong> сокращается каждый час!!!</strong></span> Уточняйте пожалуйста наличие своих размеров у наших менеджеров по тел: <strong>8-926-9895707.&nbsp;</strong></p>","2012-04-23 00:00:00","t"
"18","1","Глобальная распродажа наступающего осенне-зимнего сезона LEMMI","<p>Распродаём остатки сезона&nbsp;&nbsp;осень-зима 2011 бренда LEMMI(Лемми) по самым выгодным ценам. В ассортименте предлагаются куртки, аляски, полукомбинезоны, комбинезоны, джинсы из плотной ткани для мальчиков и девочек. Спешите!!! Предложение ограничено и действует до конца августа. Помните, остатки - сладки! Приятных покупок!</p>","<p>Распродаём остатки сезона&nbsp;&nbsp;осень-зима 2011 бренда LEMMI(Лемми) по самым выгодным ценам. В ассортименте предлагаются куртки, аляски, полукомбинезоны, комбинезоны, джинсы из плотной ткани для мальчиков и девочек. Спешите!!! Предложение ограничено и действует до конца августа. Помните, остатки - сладки! Приятных покупок!</p>","2012-07-13 00:00:00","t"
"19","1","Новая зимняя коллекция LEMMI(Лемми)","<p>Рады сообщить Вам о скором поступлении новой коллекции <strong><a href=""/kurtki-dlya-malchikov"">зимних курток и комбинезонов</a></strong> известного европейского бренда <strong><a href=""/detskaya-odejda-lemmi"">Lemmi(Лемми)</a>!</strong> Оно состоится в августе. В этом году производитель изпользует шрокую цветовую палитру, различные принты, что безусловно делает<strong> детские куртки и комбинезоны</strong> более стильными и яркими. Цены на зимнюю <strong>одежду для детей</strong> будут коллебаться от 5200-6500 рублей.</p>","<p>Рады сообщить Вам о скором поступлении новой коллекции <strong><a href=""/kurtki-dlya-malchikov"">зимних курток и комбинезонов</a></strong> известного европейского бренда <strong><a href=""/detskaya-odejda-lemmi"">Lemmi(Лемми)</a>!</strong> Оно состоится в августе. В этом году производитель изпользует шрокую цветовую палитру, различные принты, что безусловно делает<strong> детские куртки и комбинезоны</strong> более стильными и яркими. Цены на зимнюю <strong>одежду для детей</strong> будут коллебаться от 5200-6500 рублей.</p>","2012-07-21 00:00:00","t"
"20","1","Информация по товарным остаткам Лего/Lego","<p>Из-за огромного количества заказов на прошлой неделе товарные остатки по бренду Лего подходят к концу. О наличие интересующего Вас товара Вы сможете подробнее узнать у менеджера нашего интернет магазина по телефону 8 (926) 989-57-07. Новая коллекция Лего ожидается в начале августа. Информация, а также новые медиаматериалы тут же будут размещены на нашем сайте. С уважением, Ваш ""Братец Кролик"".</p>","<p>Из-за огромного количества заказов на прошлой неделе товарные остатки по бренду Лего подходят к концу. О наличие интересующего Вас товара Вы сможете подробнее узнать у менеджера нашего интернет магазина по телефону 8 (926) 989-57-07. Новая коллекция Лего ожидается в начале августа. Информация, а также новые медиаматериалы тут же будут размещены на нашем сайте. С уважением, Ваш ""Братец Кролик"".</p>","2012-07-22 00:00:00","t"
"21","1","Поступление школьной коллекции","<p>В разделе ""Школьная форма"" для мальчиков мы добавили новые модели классических костюмов и брюк. Все модели превосходного качества, выполнены по современным полноразмерным лекалам, идеально садятся по фигуре. Можно подобрать как по размеру и по полноте, так и по росту ребенка. Цены весьмы приемлемы: от 2900 до 3800 рублей за костюм. В этом сезоне была добавлена продукция известной российской фирмы Роял Спирит, она уже давно отлично зарекомендовала себя на рынке производства мужских и школьных костюмов.</p>\r\n<p>Помимо этого мы предлагаем Вам костюмы российского производителя ""Елена и К"", которые традиционно присутствуют в нашем ассортименте. Лекала школьных костюмов этой фирмы были доработаны, так что теперь они садятся безупречно. Использована дорогая импортная ткань, что полностью преобразило внешний вид пиджаков и брюк.&nbsp;</p>\r\n<p>Цветовая гамма костюмов разнообразная: от черного в рубчик до светло-серого.</p>\r\n<p>Подробную информацию о наших костюмах Вы сможете найти в разделе ""Школьная форма"" для мальчиков.</p>\r\n<p>Школьная коллекция для девочек также будет размещена в нашем интернет магазине ""Братец Кролик"" чуть позже в начале августа.</p>","<p>В разделе ""Школьная форма"" для мальчиков мы добавили новые модели классических костюмов и брюк. Все модели превосходного качества, выполнены по современным полноразмерным лекалам, идеально садятся по фигуре. Можно подобрать как по размеру и по полноте, так и по росту ребенка. Цены весьмы приемлемы: от 2900 до 3800 рублей за костюм. В этом сезоне была добавлена продукция известной российской фирмы Роял Спирит, она уже давно отлично зарекомендовала себя на рынке производства мужских и школьных костюмов.</p>\r\n<p>Помимо этого мы предлагаем Вам костюмы российского производителя ""Елена и К"", которые традиционно присутствуют в нашем ассортименте. Лекала школьных костюмов этой фирмы были доработаны, так что теперь они садятся безупречно. Использована дорогая импортная ткань, что полностью преобразило внешний вид пиджаков и брюк.&nbsp;</p>\r\n<p>Цветовая гамма костюмов разнообразная: от черного в рубчик до светло-серого.</p>\r\n<p>Подробную информацию о наших костюмах Вы сможете найти в разделе ""Школьная форма"" для мальчиков.</p>\r\n<p>Школьная коллекция для девочек также будет размещена в нашем интернет магазине ""Братец Кролик"" чуть позже в начале августа.</p>","2012-07-30 00:00:00","t"
"22","1","Новинка нашего интернет-магазина - детский бренд Crockid","<p>С октября 2012 года мы предлагаем Вашему вниманию симпатичную детскую одежду одного из крупнейших российских производителей <strong>Crockid</strong>. Из изделий <strong>Crockid</strong> можно составить целый ассортимент для Вашего ребёнка. Это прежде всего яркие вещи с весёлым дизайном, отличного качества по доступной цене. Просто мечта для каждого родителя. Уникальной особенностью бренда является плодотворное сотрудничество четырёх крупных фабрик: в Кемерово, Санкт-Петербурге, Узбекистане и КНР(только верхняя одежда). Все изделия проходят строжайший технологический отбор, все товары сертифицированы. Возрастная группа от 80-ти до 146-ти см. Следите за нашими обновлениями.</p>\r\n<p>Ваш ""Братец Кролик!</p>","<p>С октября 2012 года мы предлагаем Вашему вниманию симпатичную детскую одежду одного из крупнейших российских производителей <strong>Crockid</strong>. Из изделий <strong>Crockid</strong> можно составить целый ассортимент для Вашего ребёнка. Это прежде всего яркие вещи с весёлым дизайном, отличного качества по доступной цене. Просто мечта для каждого родителя. Уникальной особенностью бренда является плодотворное сотрудничество четырёх крупных фабрик: в Кемерово, Санкт-Петербурге, Узбекистане и КНР(только верхняя одежда). Все изделия проходят строжайший технологический отбор, все товары сертифицированы. Возрастная группа от 80-ти до 146-ти см. Следите за нашими обновлениями.</p>\r\n<p>Ваш ""Братец Кролик!</p>","2012-10-10 00:00:00","t"
"23","1","Школьная форма 2013","<p>В интернет-магазин bratetskrolik.ru поступила в продажу школьная форма для девочек известного российского бренда Sabotage. В ассортименте представлены нарядные и повседневные модели блузок, трикотаж, юбки, жилеты и сарафаны. Также имеются модели польских производителей в различной цветовой гамме: чёрной, тёмно-синей, серой.</p>\r\n<p>Новинка этого сезона - школьная форма для мальчиков бренда <strong>Van Cliff</strong>. Все костюмы произведены из высококачественной итальянской ткани. В продажи имеются самые популярные цвета: синий, серый и чёрный. Костюмы рассчитаны на разные полноты и роста. Подробная информация и фото скоро на сайте.</p>","<p>В интернет-магазин bratetskrolik.ru поступила в продажу школьная форма для девочек известного российского бренда Sabotage. В ассортименте представлены нарядные и повседневные модели блузок, трикотаж, юбки, жилеты и сарафаны. Также имеются модели польских производителей в различной цветовой гамме: чёрной, тёмно-синей, серой.</p>\r\n<p>Новинка этого сезона - школьная форма для мальчиков бренда <strong>Van Cliff</strong>. Все костюмы произведены из высококачественной итальянской ткани. В продажи имеются самые популярные цвета: синий, серый и чёрный. Костюмы рассчитаны на разные полноты и роста. Подробная информация и фото скоро на сайте.</p>","2013-07-30 00:00:00","t"
"24","1","Распродажа школьного ассортимента у нас в магазине!","<p>Уважаемые клиенты! ""Братец Кролик"" от всей души поздравляет Ваших детишек с началом нового школьного сезона! Мы дарим Вам ассортимент качественной школьной одежды для мальчиков и девочек по сниженным ценам. Приглашаем всех на акцию ""Оденься к школе выгодно"" в наш розничный магазин. Специальные цены на весь ассортимент можно узнать по телефону 8 (926) 989-57-07 у наших менеджеров. Чтобы получить выгодную скидку у нашего продовца, Вам необходимо назвать пароль ""Братец кролик""!</p>","<p>Уважаемые клиенты! ""Братец Кролик"" от всей души поздравляет Ваших детишек с началом нового школьного сезона! Мы дарим Вам ассортимент качественной школьной одежды для мальчиков и девочек по сниженным ценам. Приглашаем всех на акцию ""Оденься к школе выгодно"" в наш розничный магазин. Специальные цены на весь ассортимент можно узнать по телефону 8 (926) 989-57-07 у наших менеджеров. Чтобы получить выгодную скидку у нашего продовца, Вам необходимо назвать пароль ""Братец кролик""!</p>","2013-08-26 00:00:00","t"
"25","1","Наш магазин ""Братец Кролик"" начал плодотворное сотрудничество с российским брендом ""Олдос""","<p>С октября 2013 года &nbsp;магазин ""Братец Кролик"" подписал договор о сотрудничестве с одним из лидеров на российском рынке по производству верхней детской одежды - компании ""Олдос"". Компания ""Олдос"" давно зарекомендовала себя как надёжного производителя практичных и ярких моделей детских курток и комбинезонов. Вся продукция этого бренда выпускается из высококачественного сырья с использованием всех передовых технологий производства. ""Олдос"" - наша отечественная компания, находится в городе Санкт-Петербург и работает на рынке детской одежды с 2003 года.</p>\r\n<p>С каждым годом увеличивается объём продаж верхней детской одежды под торговой маркой ""Олдос"" и с каждым годом коллекции становятся всё более разнообразными, современными и интересными!</p>\r\n<p>Обязательно посмотрите ролик о компании. Материал предоставлен ООО ""Олдос"".</p>\r\n<p><iframe width=""640"" height=""480"" frameborder=""0"" src=""http://www.youtube.com/embed/L_R_NX4-Y7E""></iframe></p>","<p>С октября 2013 года &nbsp;магазин ""Братец Кролик"" подписал договор о сотрудничестве с одним из лидеров на российском рынке по производству верхней детской одежды - компании ""Олдос"". Компания ""Олдос"" давно зарекомендовала себя как надёжного производителя практичных и ярких моделей детских курток и комбинезонов. Вся продукция этого бренда выпускается из высококачественного сырья с использованием всех передовых технологий производства. ""Олдос"" - наша отечественная компания, находится в городе Санкт-Петербург и работает на рынке детской одежды с 2003 года.</p>\r\n<p>С каждым годом увеличивается объём продаж верхней детской одежды под торговой маркой ""Олдос"" и с каждым годом коллекции становятся всё более разнообразными, современными и интересными!</p>\r\n<p>Обязательно посмотрите ролик о компании. Материал предоставлен ООО ""Олдос"".</p>\r\n<p><iframe width=""640"" height=""480"" frameborder=""0"" src=""http://www.youtube.com/embed/L_R_NX4-Y7E""></iframe></p>","2013-10-16 00:00:00","t"
"27","1","Акция - Новогодний подарок!","<p>Уважаемые покупатели! Спешите воспользоваться новым выгодным предложением к рождественским праздникам: в период с 02.12.13 по 15.12.13 любое <strong>праздничное платье</strong> для девочки со скидкой 10%.</p>","<p>Уважаемые покупатели! Спешите воспользоваться новым выгодным предложением к рождественским праздникам: в период с 02.12.13 по 15.12.13 любое <strong>праздничное платье</strong> для девочки со скидкой 10%.</p>","2013-12-01 00:00:00","t"
"28","1","Лего - новинки 2014","<p>На следующей неделе интернет-магазин ""Братец Кролик"" предложет своим клиентам ознакомиться и приобрести, при желании, самые интересные новинки разных коллекций <strong>Лего 2014</strong> года. Новые игрушки Лего, в частноси, будут представленны в сериях: Фабрика героев(Hiro Factory), Lego frends, Легенда Чимо, а так же Star Wars. Подробное описание Вы сможете посмотреть в соответствующем разделе.</p>","<p>На следующей неделе интернет-магазин ""Братец Кролик"" предложет своим клиентам ознакомиться и приобрести, при желании, самые интересные новинки разных коллекций <strong>Лего 2014</strong> года. Новые игрушки Лего, в частноси, будут представленны в сериях: Фабрика героев(Hiro Factory), Lego frends, Легенда Чимо, а так же Star Wars. Подробное описание Вы сможете посмотреть в соответствующем разделе.</p>","2013-12-18 00:00:00","t"
"29","1","Ура! Весенняя коллекция ""Oldes"" уже в продаже","<p>Вновь наших дорогих клиентов радует известный производитель детской верхней одежды - бренд ""Oldos""! Новая коллекция уже поступила в наш фирменный магазин и на наш склад. В ассортименте яркая многофункциональная верхняя одежда как для активного отдыха (с мембраной), так и комфортная стильная коллекция курток и ветровок для детей с высокими влагоотталкивающими свойствами.</p>\r\n<p>Мы уверены, все модели придутся Вам по вкусу!</p>\r\n<p>""Oldos"" - современный дизайнерский подход с учётом новейших разработок в производстве верхней детской одежды. Используется как собственный многолетний опыт, так и зарубежные технологии.</p>\r\n<p>""Братец Кролик"" рекомендует! ;-)</p>","<p>Вновь наших дорогих клиентов радует известный производитель детской верхней одежды - бренд ""Oldos""! Новая коллекция уже поступила в наш фирменный магазин и на наш склад. В ассортименте яркая многофункциональная верхняя одежда как для активного отдыха (с мембраной), так и комфортная стильная коллекция курток и ветровок для детей с высокими влагоотталкивающими свойствами.</p>\r\n<p>Мы уверены, все модели придутся Вам по вкусу!</p>\r\n<p>""Oldos"" - современный дизайнерский подход с учётом новейших разработок в производстве верхней детской одежды. Используется как собственный многолетний опыт, так и зарубежные технологии.</p>\r\n<p>""Братец Кролик"" рекомендует! ;-)</p>","2014-03-09 00:00:00","t"
"30","1","У нас в продаже Автокресла!!","<p>В нашем <strong>детском интернет-магазине</strong> ""Братец Кролик"" появились в продаже самые популярные, комфортные и качественные модели известных европейских производителей <strong>детских автокресел Concord</strong> и <strong>Sparco. </strong>Качество товара гарантированно маркой производителя. Все модели прошли строжайшую сертефикацию на безопастность. Модели очень разнообразны по функциям и расчитаны на различные возростные группы детей. Подробнее в нашем новом разделе - Автокресла!</p>","<p>В нашем <strong>детском интернет-магазине</strong> ""Братец Кролик"" появились в продаже самые популярные, комфортные и качественные модели известных европейских производителей <strong>детских автокресел Concord</strong> и <strong>Sparco. </strong>Качество товара гарантированно маркой производителя. Все модели прошли строжайшую сертефикацию на безопастность. Модели очень разнообразны по функциям и расчитаны на различные возростные группы детей. Подробнее в нашем новом разделе - Автокресла!</p>","2014-05-06 00:00:00","t"
